time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm
43.233333333333334,0.0,104.29198965757303,1.0,100.0,5.210944654194732,4225.7784391463165,161.52259110772258,97.37128933758842,50.0
43.25,0.0,104.21534698511637,1.0,100.0,5.182457997175442,4249.006471308097,161.55107776474188,97.37127267092177,50.0
43.266666666666666,0.0,104.14007293181072,1.0,100.0,5.154480030460068,4272.069624317744,161.57905573145726,97.3712560042551,50.0
43.28333333333333,0.0,104.06614305802839,1.0,100.0,5.127001670293183,4294.965943715334,161.60653409162416,97.37123933758843,50.0
43.3,0.0,103.99353336056359,1.0,100.0,5.100013995129277,4317.693556980656,161.63352176678805,97.37122267092177,50.0
43.31666666666667,0.0,103.92222026483924,1.0,100.0,5.073508242736156,4340.250673448251,161.66002751918117,97.3712060042551,50.0
43.333333333333336,0.0,103.85218061725283,1.0,100.0,5.047475807350055,4362.635584149853,161.68605995456727,97.37118933758843,50.0
43.35,0.0,103.78339167765903,1.0,100.0,5.021908236881562,4384.846661585901,161.71162752503577,97.37117267092177,50.0
43.36666666666667,0.0,103.71583111198655,1.0,100.0,4.996797230171436,4406.882359427932,161.73673853174589,97.3711560042551,50.0
43.38333333333333,0.0,103.64947698498679,1.0,80.73824603057083,7.996797230171436,3128.7897951045666,161.73673853174589,97.37113933758843,0.0
43.4,0.0,103.2403478608008,1.0,73.00181132055467,10.996797230171435,2548.0416689327303,161.73673853174589,97.37107267092176,0.0
43.416666666666664,0.0,102.70037399401069,1.0,70.45853816360554,13.996797230171435,2216.242548717762,161.73673853174589,97.3710060042551,0.0
43.43333333333333,0.0,102.1246269256106,1.0,69.23561018469302,16.996797230171435,2001.5710669825833,161.73673853174589,97.37093933758844,0.0
43.45,0.0,101.53732305523707,1.0,68.4956479033009,19.996797230171435,1851.3113445699262,161.73673853174589,97.37087267092177,0.0
43.46666666666667,0.0,100.94729314180964,1.0,67.97254482960561,22.996797230171435,1740.2552697544706,161.73673853174589,97.3708060042551,0.0
43.483333333333334,0.0,100.35845835052028,1.0,73.1131437021995,22.996797230171435,1740.2552697544706,161.73673853174589,97.37073933758843,0.0
43.5,0.0,99.87193487465741,1.0,77.36055242958584,22.996797230171435,1740.2552697544706,161.73673853174589,97.37072267092177,0.0
43.516666666666666,0.0,99.46994590242399,1.0,80.86996472659602,22.996797230171435,1740.2552697544706,161.73673853174589,97.3707060042551,0.0
43.53333333333333,0.0,99.13780338142706,1.0,83.76960906527142,22.996797230171435,1740.2552697544706,161.73673853174589,97.37068933758843,0.0
43.55,0.0,98.86337134006715,1.0,86.165433943977,22.996797230171435,1740.2552697544706,161.73673853174589,97.37067267092176,0.0
43.56666666666667,0.0,98.63662245799411,1.0,88.14497908089774,22.996797230171435,1740.2552697544706,161.73673853174589,97.3706560042551,0.0
43.583333333333336,0.0,98.4492716834031,1.0,89.78057397931272,22.996797230171435,1740.2552697544706,161.73673853174589,97.37063933758844,0.0
43.6,0.0,98.29447351011576,1.0,91.13198073525183,22.996797230171435,1740.2552697544706,161.73673853174589,97.37062267092178,0.0
43.61666666666667,0.0,98.16657185342177,1.0,92.24857765162011,22.996797230171435,1740.2552697544706,161.73673853174589,97.3706060042551,0.0
